COU;country;IND;indicator;year;year_of_labour_market_entry;unit_code;unit;PowerCode_Code;PowerCode;value
BGR;Bulgaria;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;61.2
BGR;Bulgaria;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;65
BGR;Bulgaria;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;65
BGR;Bulgaria;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;69.3
CHL;Chile;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;65
CHL;Chile;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;65
CHL;Chile;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;65
CHL;Chile;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;65
CHL;Chile;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;36.2
CHL;Chile;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;31.2
CHL;Chile;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;31.2
CHL;Chile;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;34.6
CHL;Chile;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;28.8
CHL;Chile;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;28.8
CHL;Chile;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;36.2
CHL;Chile;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;44.6
CHL;Chile;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;37.3
CHL;Chile;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;37.9
CHL;Chile;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;42.6
CHL;Chile;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;34.4
CHL;Chile;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;34.9
CHL;Chile;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;44.6
CHL;Chile;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;37.3
CHL;Chile;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;37.9
CHL;Chile;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;6.7
CHL;Chile;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;5.7
CHL;Chile;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;5.8
CHL;Chile;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;6.9
CHL;Chile;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;5.8
CHL;Chile;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;5.7
CHL;Chile;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;8.2
CHL;Chile;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;6.9
CHL;Chile;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;7
CHL;Chile;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;8.5
CHL;Chile;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;6.9
CHL;Chile;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;7
CHL;Chile;PEN6A;Tax treatment of pensions and pensioners, Worker at average earnings, men;2018;2018;PC;Percentage;0;Units;18.9
CHL;Chile;PEN6B;Tax treatment of pensions and pensioners, Pensioner (at gross replacement rate of average earnings), men;2018;2018;PC;Percentage;0;Units;3
CHL;Chile;PEN6C;Tax treatment of pensions and pensioners, Pensioner (at income equal to average earnings), men;2018;2018;PC;Percentage;0;Units;3.8
CHL;Chile;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;77.4
CHL;Chile;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;82.3
CHL;Chile;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;70.8
CHL;Chile;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;59.6
CHL;Chile;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;39.9
CHL;Chile;PEN19A;Effective labour market exit age, men;2018;2018;YR;Years;0;Units;70
CHL;Chile;PEN19B;Effective labour market exit age, women;2018;2018;YR;Years;0;Units;66.7
CHL;Chile;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;14.7
CHL;Chile;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;19.7
CHL;Chile;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;9669058
CHL;Chile;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;15077.8
CHN;China (People's Republic of);PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;60
CHN;China (People's Republic of);PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;55
CHN;China (People's Republic of);PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;60
CHN;China (People's Republic of);PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;55
CHN;China (People's Republic of);PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;90.6
CHN;China (People's Republic of);PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;71.6
CHN;China (People's Republic of);PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;65.2
CHN;China (People's Republic of);PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;77.3
CHN;China (People's Republic of);PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;60.8
CHN;China (People's Republic of);PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;55.3
CHN;China (People's Republic of);PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;90.6
CHN;China (People's Republic of);PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;98.5
CHN;China (People's Republic of);PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;79.4
CHN;China (People's Republic of);PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;73.6
CHN;China (People's Republic of);PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;84
CHN;China (People's Republic of);PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;67.7
CHN;China (People's Republic of);PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;63.2
CHN;China (People's Republic of);PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;98.5
CHN;China (People's Republic of);PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;79.4
CHN;China (People's Republic of);PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;73.6
CHN;China (People's Republic of);PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;19.3
CHN;China (People's Republic of);PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;15.2
CHN;China (People's Republic of);PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;13.9
CHN;China (People's Republic of);PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;20
CHN;China (People's Republic of);PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;14.3
CHN;China (People's Republic of);PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;15.8
CHN;China (People's Republic of);PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;21
CHN;China (People's Republic of);PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;16.9
CHN;China (People's Republic of);PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;15.7
CHN;China (People's Republic of);PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;21.8
CHN;China (People's Republic of);PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;17.5
CHN;China (People's Republic of);PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;16.4
CHN;China (People's Republic of);PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;74.5
CHN;China (People's Republic of);PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;79
CHN;China (People's Republic of);PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;66.2
CHN;China (People's Republic of);PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;49.1
CHN;China (People's Republic of);PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;36
CHN;China (People's Republic of);PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;82461
CHN;China (People's Republic of);PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;12464
HRV;Croatia;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;65
HRV;Croatia;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;62
HRV;Croatia;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;67
HRV;Croatia;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;67
HRV;Croatia;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;39.1
CYP;Cyprus;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;65
CYP;Cyprus;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;65
CYP;Cyprus;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;65
CYP;Cyprus;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;65
CYP;Cyprus;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;63.3
EST;Estonia;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;63.3
EST;Estonia;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;63.3
EST;Estonia;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;71
EST;Estonia;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;71
EST;Estonia;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;61.4
EST;Estonia;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;47.1
EST;Estonia;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;42.3
EST;Estonia;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;61.4
EST;Estonia;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;47.1
EST;Estonia;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;42.3
EST;Estonia;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;61.4
EST;Estonia;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;65.6
EST;Estonia;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;53.1
EST;Estonia;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;49
EST;Estonia;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;65.6
EST;Estonia;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;53.1
EST;Estonia;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;49
EST;Estonia;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;65.6
EST;Estonia;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;53.1
EST;Estonia;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;49
EST;Estonia;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;8.7
EST;Estonia;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;6.7
EST;Estonia;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;6
EST;Estonia;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;10
EST;Estonia;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;6.9
EST;Estonia;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;7.6
EST;Estonia;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;9.3
EST;Estonia;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;7.5
EST;Estonia;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;6.9
EST;Estonia;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;10.6
EST;Estonia;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;8.6
EST;Estonia;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;7.9
EST;Estonia;PEN6A;Tax treatment of pensions and pensioners, Worker at average earnings, men;2018;2018;PC;Percentage;0;Units;15
EST;Estonia;PEN6B;Tax treatment of pensions and pensioners, Pensioner (at gross replacement rate of average earnings), men;2018;2018;PC;Percentage;0;Units;4.2
EST;Estonia;PEN6C;Tax treatment of pensions and pensioners, Pensioner (at income equal to average earnings), men;2018;2018;PC;Percentage;0;Units;12.5
EST;Estonia;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;74
EST;Estonia;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;82.5
EST;Estonia;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;78
EST;Estonia;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;58.8
EST;Estonia;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;33.3
EST;Estonia;PEN19A;Effective labour market exit age, men;2018;2018;YR;Years;0;Units;65.5
EST;Estonia;PEN19B;Effective labour market exit age, women;2018;2018;YR;Years;0;Units;65.7
EST;Estonia;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;15.4
EST;Estonia;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;20.1
EST;Estonia;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;16103.4
EST;Estonia;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;19008
IND;India;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;58
IND;India;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;58
IND;India;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;58
IND;India;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;58
IND;India;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;83.4
IND;India;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;83.4
IND;India;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;83.4
IND;India;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;80.4
IND;India;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;80.4
IND;India;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;80.4
IND;India;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;83.4
IND;India;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;94.8
IND;India;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;94.8
IND;India;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;94.8
IND;India;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;91.3
IND;India;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;91.3
IND;India;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;91.3
IND;India;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;94.8
IND;India;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;94.8
IND;India;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;94.8
IND;India;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;14.9
IND;India;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;14.9
IND;India;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;14.9
IND;India;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;15.6
IND;India;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;15.6
IND;India;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;15.6
IND;India;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;17
IND;India;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;17
IND;India;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;17
IND;India;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;17.8
